Order ID,Segment,Payment Mode,Ship Mode,Category,Sub-Category,Quantity,Sales
CA-2020-166198,Consumer,Cards,First Class,Furniture,Furnishings,3,185.6
CA-2020-128853,Consumer,Cards,First Class,Furniture,Chairs,9,938.82
CA-2020-166198,Consumer,COD,First Class,Technology,Accessories,1,118.54
CA-2020-140802,Corporate,Cards,First Class,Office Supplies,Paper,4,91.736
US-2020-145863,Consumer,COD,Standard Class,Office Supplies,Binders,3,119.694
US-2020-145863,Consumer,Online,Standard Class,Office Supplies,Binders,3,99.934
CA-2020-140802,Corporate,Online,First Class,Technology,Accessories,3,116.976
CA-2020-169054,Home Office,COD,Standard Class,Furniture,Furnishings,3,265.352
CA-2020-146192,Consumer,Online,Standard Class,Office Supplies,Storage,3,689.06
CA-2020-135783,Consumer,Cards,First Class,Furniture,Furnishings,2,109.28
US-2020-132031,Home Office,Online,Standard Class,Furniture,Furnishings,3,109.952
CA-2020-136651,Consumer,COD,Second Class,Furniture,Furnishings,7,112.36
CA-2020-136651,Consumer,COD,Second Class,Office Supplies,Binders,6,113.88
CA-2020-108553,Consumer,COD,Standard Class,Office Supplies,Supplies,7,139.71
CA-2020-108553,Consumer,Online,Standard Class,Office Supplies,Appliances,2,163.94
CA-2020-146360,Consumer,COD,Second Class,Technology,Accessories,6,178.34
US-2020-132031,Home Office,Online,Standard Class,Furniture,Bookcases,4,415.136
CA-2020-157112,Corporate,Cards,First Class,Office Supplies,Binders,5,107.76
CA-2020-157112,Corporate,Cards,First Class,Office Supplies,Paper,1,112.344
US-2020-132031,Home Office,Cards,Standard Class,Office Supplies,Labels,1,97.0
CA-2020-101700,Consumer,COD,First Class,Office Supplies,Envelopes,2,131.688
CA-2020-101700,Consumer,Online,First Class,Furniture,Furnishings,3,114.664
CA-2020-136651,Consumer,Cards,Second Class,Furniture,Furnishings,2,149.14
US-2020-132031,Home Office,COD,Standard Class,Technology,Accessories,2,132.408
CA-2020-104010,Consumer,Online,First Class,Office Supplies,Supplies,5,150.9
US-2020-128832,Corporate,Online,First Class,Technology,Accessories,2,100.98
CA-2020-125269,Consumer,Cards,Standard Class,Office Supplies,Storage,1,121.784
CA-2020-149489,Corporate,Online,First Class,Office Supplies,Appliances,2,139.28
CA-2020-168102,Corporate,Cards,Standard Class,Office Supplies,Storage,2,147.568
CA-2020-116953,Consumer,COD,First Class,Technology,Phones,10,601.0
CA-2020-166933,Home Office,COD,Standard Class,Office Supplies,Fasteners,1,81.81
CA-2020-149489,Corporate,Online,First Class,Office Supplies,Binders,2,92.188
CA-2020-149489,Corporate,Online,First Class,Office Supplies,Binders,2,110.518
CA-2020-125269,Consumer,COD,Standard Class,Office Supplies,Binders,5,104.43
CA-2020-125381,Consumer,Cards,Second Class,Technology,Accessories,3,133.97
CA-2020-159226,Consumer,Online,Second Class,Furniture,Bookcases,7,367.981
CA-2020-129707,Consumer,Cards,Standard Class,Office Supplies,Art,4,85.896
CA-2020-151071,Consumer,COD,Second Class,Office Supplies,Binders,2,104.904
CA-2020-132213,Home Office,COD,First Class,Office Supplies,Art,9,116.048
CA-2020-120222,Consumer,COD,Standard Class,Office Supplies,Paper,3,136.05
CA-2020-120222,Consumer,COD,Standard Class,Office Supplies,Binders,3,164.344
CA-2020-132213,Home Office,Cards,First Class,Office Supplies,Art,5,174.92
CA-2020-160045,Consumer,Cards,First Class,Furniture,Furnishings,1,87.988
CA-2020-143665,Home Office,COD,Standard Class,Office Supplies,Paper,3,122.34
CA-2020-143665,Home Office,COD,Standard Class,Office Supplies,Labels,8,125.28
CA-2020-151281,Consumer,COD,Standard Class,Furniture,Furnishings,7,152.58
CA-2020-168228,Consumer,Cards,First Class,Office Supplies,Art,4,169.92
CA-2020-135692,Corporate,COD,Standard Class,Furniture,Bookcases,4,269.2656
CA-2020-168228,Consumer,Online,First Class,Office Supplies,Art,3,87.39
CA-2020-135692,Corporate,Online,Standard Class,Office Supplies,Labels,4,171.12
CA-2020-168228,Consumer,COD,First Class,Office Supplies,Art,2,148.3
CA-2020-137631,Consumer,Online,Standard Class,Technology,Phones,2,773.984
CA-2020-160962,Corporate,COD,Standard Class,Office Supplies,Storage,1,117.384
CA-2020-160962,Corporate,Online,Standard Class,Office Supplies,Art,2,133.848
CA-2020-120894,Consumer,Online,Standard Class,Office Supplies,Appliances,3,116.08
US-2020-164056,Corporate,Online,Second Class,Furniture,Tables,5,1088.35
CA-2020-126718,Consumer,COD,Standard Class,Office Supplies,Labels,1,106.91
CA-2020-151911,Corporate,Online,Second Class,Office Supplies,Envelopes,4,109.96
US-2020-136784,Home Office,Online,Standard Class,Office Supplies,Paper,4,175.96
US-2020-108315,Home Office,COD,Standard Class,Furniture,Furnishings,6,256.704
CA-2020-144526,Corporate,Online,Standard Class,Technology,Phones,5,719.58
CA-2020-144526,Corporate,COD,Standard Class,Office Supplies,Binders,3,108.896
CA-2020-124597,Home Office,Online,Standard Class,Office Supplies,Art,3,108.528
CA-2020-124597,Home Office,Online,Standard Class,Office Supplies,Labels,2,119.608
CA-2020-150609,Home Office,Online,Standard Class,Office Supplies,Binders,5,116.24
US-2020-107636,Consumer,Online,First Class,Office Supplies,Labels,2,94.76
CA-2020-154501,Corporate,COD,Standard Class,Office Supplies,Art,2,117.78
CA-2020-137876,Corporate,Online,Standard Class,Office Supplies,Envelopes,4,94.56
CA-2020-108322,Corporate,COD,Standard Class,Technology,Accessories,3,124.376
CA-2020-108322,Corporate,COD,Standard Class,Furniture,Furnishings,8,103.68
US-2020-150847,Consumer,Online,Standard Class,Office Supplies,Paper,2,119.368
US-2020-108315,Home Office,Online,Standard Class,Office Supplies,Binders,3,126.842
CA-2020-124597,Home Office,COD,Standard Class,Office Supplies,Labels,3,119.952
US-2020-144582,Home Office,Online,Standard Class,Office Supplies,Binders,7,123.372
CA-2020-137876,Corporate,Online,Standard Class,Furniture,Furnishings,2,151.96
CA-2020-110198,Consumer,Online,First Class,Office Supplies,Labels,2,215.608
CA-2020-110198,Consumer,Online,First Class,Furniture,Bookcases,3,335.352
CA-2020-102204,Consumer,COD,Standard Class,Furniture,Tables,4,952.262
CA-2020-110212,Home Office,Online,Standard Class,Technology,Accessories,5,997.9
CA-2020-102204,Consumer,COD,Standard Class,Furniture,Chairs,5,2821.92
CA-2020-102204,Consumer,COD,Standard Class,Office Supplies,Supplies,2,92.328
CA-2020-123134,Corporate,COD,Standard Class,Furniture,Furnishings,3,159.93
US-2020-128398,Corporate,Cards,Second Class,Technology,Accessories,4,193.56
CA-2020-147844,Consumer,Online,Standard Class,Office Supplies,Paper,5,95.7
CA-2020-147844,Consumer,Online,Standard Class,Office Supplies,Paper,5,142.4
CA-2020-147844,Consumer,Cards,Standard Class,Office Supplies,Art,3,146.52
CA-2020-132199,Corporate,COD,Standard Class,Furniture,Tables,5,394.47
CA-2020-132178,Corporate,Cards,Second Class,Office Supplies,Storage,8,790.44
CA-2020-132199,Corporate,COD,Standard Class,Office Supplies,Fasteners,2,121.0
CA-2020-132199,Corporate,COD,Standard Class,Office Supplies,Binders,4,112.388
CA-2020-163209,Consumer,COD,Standard Class,Office Supplies,Art,7,149.96
CA-2020-163209,Consumer,Online,Standard Class,Office Supplies,Paper,4,143.92
CA-2020-132199,Corporate,COD,Standard Class,Furniture,Furnishings,2,149.448
CA-2020-132178,Corporate,Cards,Second Class,Office Supplies,Storage,2,150.52
CA-2020-132199,Corporate,Online,Standard Class,Office Supplies,Binders,5,155.2
CA-2020-162978,Corporate,COD,Standard Class,Technology,Phones,5,232.96
CA-2020-119914,Consumer,COD,Second Class,Office Supplies,Appliances,2,260.16
CA-2020-162978,Corporate,Online,Standard Class,Furniture,Tables,1,329.904
CA-2020-128755,Consumer,Online,Standard Class,Office Supplies,Storage,4,621.44
CA-2020-133067,Corporate,Cards,Standard Class,Office Supplies,Binders,2,92.202
CA-2020-168900,Consumer,COD,Standard Class,Office Supplies,Binders,1,87.313
CA-2020-133067,Corporate,COD,Standard Class,Office Supplies,Binders,3,93.396
CA-2020-162978,Corporate,Cards,Standard Class,Office Supplies,Paper,3,103.61
CA-2020-128755,Consumer,Cards,Standard Class,Office Supplies,Paper,5,130.4
CA-2020-128755,Consumer,Online,Standard Class,Office Supplies,Paper,1,97.11
CA-2020-128755,Consumer,Cards,Standard Class,Office Supplies,Storage,1,123.91
CA-2020-105991,Consumer,Cards,First Class,Furniture,Bookcases,3,136.991
CA-2020-107552,Consumer,COD,Same Day,Office Supplies,Paper,1,117.68
US-2020-141943,Consumer,COD,Standard Class,Office Supplies,Envelopes,2,111.16
CA-2020-105991,Consumer,Cards,First Class,Office Supplies,Binders,8,120.552
CA-2020-160724,Corporate,COD,Standard Class,Office Supplies,Binders,3,150.5
CA-2020-105991,Consumer,Online,First Class,Office Supplies,Envelopes,9,147.24
CA-2020-167668,Consumer,Online,First Class,Office Supplies,Labels,4,108.2
CA-2020-145779,Consumer,COD,Standard Class,Office Supplies,Paper,4,122.416
CA-2020-144498,Consumer,Online,Same Day,Office Supplies,Labels,5,155.12
CA-2020-133487,Consumer,COD,Second Class,Office Supplies,Appliances,3,188.94
US-2020-162124,Consumer,Cards,Standard Class,Technology,Accessories,4,231.968
CA-2020-140242,Home Office,Cards,Standard Class,Technology,Accessories,7,454.744
US-2020-133200,Corporate,Cards,Standard Class,Furniture,Bookcases,7,650.4648
CA-2020-144498,Consumer,COD,Same Day,Technology,Phones,4,672.168
US-2020-133200,Corporate,Cards,Standard Class,Office Supplies,Storage,5,803.68
CA-2020-140242,Home Office,COD,Standard Class,Office Supplies,Art,3,94.408
US-2020-133200,Corporate,Online,Standard Class,Office Supplies,Binders,10,110.06
CA-2020-156769,Consumer,Cards,First Class,Office Supplies,Art,6,153.66
CA-2020-144498,Consumer,Cards,Same Day,Office Supplies,Binders,11,144.541
CA-2020-102820,Consumer,COD,Standard Class,Technology,Phones,7,462.944
CA-2020-141733,Corporate,Cards,Standard Class,Furniture,Chairs,2,517.8
CA-2020-141733,Corporate,COD,Standard Class,Furniture,Chairs,5,1495.65
CA-2020-141733,Corporate,Online,Standard Class,Furniture,Chairs,1,131.64
CA-2020-141733,Corporate,COD,Standard Class,Office Supplies,Appliances,2,165.444
CA-2020-159688,Home Office,Online,Standard Class,Technology,Accessories,1,171.99
US-2020-104451,Consumer,Online,Second Class,Office Supplies,Appliances,4,114.08
CA-2020-156895,Corporate,Online,Standard Class,Furniture,Chairs,3,141.058
CA-2020-133865,Home Office,Online,Standard Class,Technology,Copiers,6,3409.952
CA-2020-149181,Consumer,Online,Standard Class,Furniture,Chairs,2,157.992
CA-2020-107797,Corporate,Online,Second Class,Office Supplies,Paper,8,163.472
CA-2020-118199,Home Office,Online,First Class,Office Supplies,Storage,4,116.96
CA-2020-118199,Home Office,Online,First Class,Office Supplies,Storage,3,139.28
CA-2020-118199,Home Office,Online,First Class,Office Supplies,Binders,5,188.92
CA-2020-118199,Home Office,Cards,First Class,Technology,Accessories,2,217.98
CA-2020-134810,Corporate,COD,First Class,Furniture,Chairs,3,240.0
CA-2020-118199,Home Office,Cards,First Class,Furniture,Tables,1,300.85
CA-2020-134810,Corporate,Cards,First Class,Office Supplies,Envelopes,3,134.232
CA-2020-140298,Home Office,Online,Standard Class,Office Supplies,Storage,2,100.416
US-2020-139647,Corporate,COD,First Class,Furniture,Bookcases,7,233.979
CA-2020-140298,Home Office,COD,Standard Class,Office Supplies,Art,2,89.248
CA-2020-140298,Home Office,Online,Standard Class,Office Supplies,Paper,2,90.848
CA-2020-133823,Consumer,Online,Same Day,Office Supplies,Binders,2,87.032
CA-2020-140298,Home Office,Online,Standard Class,Furniture,Furnishings,1,118.996
CA-2020-133823,Consumer,Cards,Same Day,Office Supplies,Paper,6,113.44
CA-2020-133823,Consumer,Cards,Same Day,Office Supplies,Labels,3,129.59
CA-2020-115322,Consumer,Online,Second Class,Office Supplies,Art,3,149.92
CA-2020-104577,Consumer,Online,Standard Class,Office Supplies,Paper,5,133.6
CA-2020-122175,Consumer,COD,Second Class,Technology,Accessories,5,137.4
US-2020-158218,Corporate,COD,Second Class,Office Supplies,Storage,5,173.92
CA-2020-117632,Corporate,Online,Standard Class,Office Supplies,Supplies,2,266.62
CA-2020-117632,Corporate,Cards,Standard Class,Furniture,Tables,5,306.48
US-2020-106796,Home Office,COD,Standard Class,Office Supplies,Art,3,96.272
CA-2020-122175,Consumer,Online,Second Class,Office Supplies,Labels,2,83.16
CA-2020-117632,Corporate,Cards,Standard Class,Office Supplies,Appliances,1,101.77
CA-2020-152226,Consumer,Cards,Standard Class,Office Supplies,Labels,2,90.904
CA-2020-122175,Consumer,Online,Second Class,Office Supplies,Supplies,2,118.0
CA-2020-117632,Corporate,Cards,Standard Class,Office Supplies,Binders,4,119.168
CA-2020-122175,Consumer,COD,Second Class,Furniture,Furnishings,5,131.85
US-2020-158218,Corporate,Online,Second Class,Office Supplies,Binders,4,131.24
CA-2020-149048,Corporate,COD,Standard Class,Office Supplies,Envelopes,2,218.96
CA-2020-161655,Home Office,Cards,Second Class,Office Supplies,Binders,9,323.52
CA-2020-137785,Home Office,COD,Standard Class,Furniture,Chairs,5,504.43
CA-2020-149048,Corporate,Online,Standard Class,Office Supplies,Storage,2,549.34
CA-2020-149048,Corporate,COD,Standard Class,Technology,Phones,3,611.97
CA-2020-149048,Corporate,Cards,Standard Class,Office Supplies,Binders,3,935.97
CA-2020-149048,Corporate,Online,Standard Class,Office Supplies,Paper,3,88.94
CA-2020-104318,Corporate,COD,Standard Class,Office Supplies,Appliances,2,104.768
CA-2020-100748,Home Office,Cards,Standard Class,Office Supplies,Labels,8,142.48
CA-2020-161774,Consumer,Online,First Class,Office Supplies,Paper,2,100.864
US-2020-133361,Corporate,Online,First Class,Technology,Accessories,3,111.97
US-2020-133361,Corporate,Online,First Class,Furniture,Chairs,2,298.96
CA-2020-129357,Corporate,COD,Standard Class,Office Supplies,Paper,9,485.19
CA-2020-115546,Consumer,COD,Standard Class,Technology,Phones,3,564.97
CA-2020-161774,Consumer,Cards,First Class,Furniture,Chairs,5,911.43
CA-2020-143686,Consumer,Online,Same Day,Technology,Accessories,7,1433.93
US-2020-133361,Corporate,Online,First Class,Office Supplies,Art,2,83.76
US-2020-154872,Consumer,Cards,Standard Class,Office Supplies,Labels,2,106.04
US-2020-133361,Corporate,Online,First Class,Office Supplies,Art,5,112.7
CA-2020-143686,Consumer,Cards,Same Day,Furniture,Furnishings,2,98.28
CA-2020-161774,Consumer,Cards,First Class,Technology,Phones,1,128.992
CA-2020-115546,Consumer,Online,Standard Class,Office Supplies,Storage,2,143.58
CA-2020-161774,Consumer,Online,First Class,Office Supplies,Paper,3,152.952
US-2020-154872,Consumer,COD,Standard Class,Office Supplies,Paper,1,149.784
CA-2020-133641,Consumer,Online,Standard Class,Office Supplies,Envelopes,9,130.69
US-2020-133361,Corporate,Cards,First Class,Office Supplies,Art,5,135.2
US-2020-154872,Consumer,COD,Standard Class,Office Supplies,Binders,5,132.17
CA-2020-161774,Consumer,COD,First Class,Office Supplies,Art,5,133.2
CA-2020-129357,Corporate,COD,Standard Class,Office Supplies,Supplies,5,151.4
US-2020-133361,Corporate,Online,First Class,Office Supplies,Labels,5,171.0
US-2020-110604,Consumer,Online,Standard Class,Furniture,Chairs,1,265.96
CA-2020-102414,Consumer,COD,Second Class,Office Supplies,Paper,3,108.552
US-2020-152569,Consumer,Online,Standard Class,Technology,Phones,2,86.12
CA-2020-102414,Consumer,COD,Second Class,Office Supplies,Binders,2,114.752
CA-2020-102414,Consumer,Online,Second Class,Technology,Phones,1,117.592
US-2020-110604,Consumer,COD,Standard Class,Furniture,Furnishings,2,141.96
US-2020-110604,Consumer,COD,Standard Class,Furniture,Chairs,2,152.624
US-2020-152569,Consumer,COD,Standard Class,Office Supplies,Paper,2,179.704
CA-2020-166576,Consumer,COD,First Class,Office Supplies,Storage,2,237.024
CA-2020-159464,Corporate,Online,First Class,Office Supplies,Binders,6,138.94
CA-2020-117401,Home Office,COD,Second Class,Technology,Phones,5,156.95
CA-2020-159464,Corporate,COD,First Class,Furniture,Bookcases,3,350.94
CA-2020-121643,Consumer,COD,First Class,Technology,Phones,2,364.704
CA-2020-117401,Home Office,Cards,Second Class,Office Supplies,Appliances,7,725.86
CA-2020-112536,Corporate,Cards,Standard Class,Office Supplies,Binders,1,80.996
CA-2020-112536,Corporate,Cards,Standard Class,Office Supplies,Storage,2,89.928
CA-2020-112536,Corporate,Online,Standard Class,Office Supplies,Binders,7,105.874
CA-2020-117863,Consumer,COD,Standard Class,Office Supplies,Binders,1,102.048
CA-2020-159464,Corporate,COD,First Class,Office Supplies,Appliances,2,103.24
CA-2020-155642,Corporate,Online,Standard Class,Furniture,Furnishings,1,105.892
CA-2020-155642,Corporate,COD,Standard Class,Furniture,Furnishings,3,146.608
CA-2020-117863,Consumer,Cards,Standard Class,Furniture,Furnishings,2,112.56
CA-2020-159464,Corporate,COD,First Class,Technology,Phones,2,149.98
CA-2020-112865,Consumer,Online,Standard Class,Technology,Accessories,3,133.048
CA-2020-159464,Corporate,Online,First Class,Technology,Phones,5,129.75
CA-2020-117401,Home Office,Cards,Second Class,Office Supplies,Binders,7,160.19
CA-2020-122077,Consumer,Online,Standard Class,Technology,Phones,1,105.992
CA-2020-153787,Consumer,Cards,Standard Class,Office Supplies,Appliances,2,139.16
US-2020-147998,Consumer,COD,Standard Class,Office Supplies,Binders,5,172.12
US-2020-120607,Consumer,Online,Same Day,Office Supplies,Paper,4,206.64
CA-2020-138975,Consumer,COD,Standard Class,Office Supplies,Paper,7,298.93
US-2020-100048,Corporate,Cards,Standard Class,Technology,Accessories,3,311.97
US-2020-100048,Corporate,COD,Standard Class,Office Supplies,Appliances,6,323.34
CA-2020-145702,Corporate,Cards,Second Class,Furniture,Chairs,3,325.352
US-2020-100048,Corporate,Cards,Standard Class,Technology,Phones,2,326.98
CA-2020-138975,Consumer,Cards,Standard Class,Technology,Phones,3,404.97
CA-2020-113530,Home Office,Cards,Second Class,Furniture,Chairs,12,704.408
CA-2020-138975,Consumer,Cards,Standard Class,Furniture,Bookcases,9,1652.82
CA-2020-113530,Home Office,Online,Second Class,Office Supplies,Art,2,102.52
CA-2020-122077,Consumer,Online,Standard Class,Office Supplies,Labels,4,92.216
CA-2020-113530,Home Office,Online,Second Class,Office Supplies,Art,1,95.58
CA-2020-145702,Corporate,Online,Second Class,Office Supplies,Paper,7,124.888
CA-2020-113530,Home Office,COD,Second Class,Technology,Accessories,1,117.32
